DATE,spindx
19690716,95.18
19690717,95.76
19690718,94.95
19690722,93.52
19690723,93.12
19690724,92.80
19690725,91.96
19690728,90.21
19690729,89.48
19690730,89.93
19690731,91.83
19690801,93.47
19690804,92.99
19690805,93.41
19690806,93.92
19690807,93.99
19690808,93.94
19690811,93.36
19690812,92.63
19690813,92.70
19690814,93.34
19690815,94.00
19690818,94.57
19690819,95.07
19690820,95.07
19690821,95.35
19690822,95.92
19690825,94.93
19690826,94.30
19690827,94.49
19690828,94.89
19690829,95.51
19690902,95.54
19690903,94.98
19690904,94.20
19690905,93.64
19690908,92.70
19690909,93.38
19690910,94.95
19690911,94.22
19690912,94.35
19690915,94.87
19690916,94.95
19690917,94.63
19690918,94.90
19690919,95.19
19690922,95.63
19690923,95.63
19690924,95.50
19690925,94.77
19690926,94.16
19690929,93.41
19690930,93.12
19691001,92.52
19691002,93.24
19691003,93.19
19691006,93.36
19691007,93.09
19691008,92.67
19691009,93.03
19691010,93.56
19691013,94.55
19691014,95.70
19691015,95.72
19691016,96.37
19691017,96.26
19691020,96.46
19691021,97.20
19691022,97.83
19691023,97.46
19691024,98.12
19691027,97.94
19691028,97.66
19691029,96.81
19691030,96.93
19691031,97.24
19691103,97.15
19691104,97.21
19691105,97.64
19691106,97.67
19691107,98.26
19691110,98.33
19691111,98.07
19691112,97.89
19691113,97.42
19691114,97.07
19691117,96.41
19691118,96.39
19691119,95.90
19691120,94.91
19691121,94.32
19691124,93.24
19691125,92.94
19691126,93.27
19691128,93.81
19691201,93.22
19691202,92.65
19691203,91.65
19691204,91.95
19691205,91.73
19691208,90.63
19691209,90.55
19691210,90.48
19691211,90.52
19691212,90.81
19691215,90.54
19691216,89.72
19691217,89.20
19691218,90.61
19691219,91.38
19691222,90.58
19691223,90.23
19691224,91.18
19691226,91.89
19691229,91.25
19691230,91.60
19691231,92.06
19700102,93.00
19700105,93.46
19700106,92.82
19700107,92.63
19700108,92.68
19700109,92.40
19700112,91.70
19700113,91.79
19700114,91.65
19700115,91.68
19700116,90.92
19700119,89.65
19700120,89.83
19700121,89.91
19700122,89.95
19700123,89.07
19700126,88.17
19700127,87.62
19700128,86.79
19700129,85.69
19700130,85.02
19700202,85.75
19700203,86.77
19700204,86.24
19700205,85.90
19700206,86.33
19700209,87.01
19700210,86.10
19700211,86.94
19700212,86.73
19700213,86.54
19700216,86.47
19700217,86.37
19700218,87.44
19700219,87.76
19700220,88.03
19700224,87.99
19700225,89.35
19700226,88.90
19700227,89.50
19700302,89.71
19700303,90.23
19700304,90.04
19700305,90.00
19700306,89.44
19700309,88.51
19700310,88.75
19700311,88.69
19700312,88.33
19700313,87.86
19700316,86.91
19700317,87.29
19700318,87.54
19700319,87.42
19700320,87.06
19700323,86.99
19700324,87.98
19700325,89.77
19700326,89.92
19700330,89.63
19700331,89.63
19700401,90.07
19700402,89.79
19700403,89.39
19700406,88.76
19700407,88.52
19700408,88.49
19700409,88.53
19700410,88.24
19700413,87.64
19700414,86.89
19700415,86.73
19700416,85.88
19700417,85.67
19700420,85.83
19700421,85.38
19700422,84.27
19700423,83.04
19700424,82.77
19700427,81.46
19700428,80.27
19700429,81.81
19700430,81.52
19700501,81.44
19700504,79.37
19700505,78.60
19700506,79.47
19700507,79.83
19700508,79.44
19700511,78.60
19700512,77.85
19700513,76.53
19700514,75.44
19700515,76.90
19700518,76.96
19700519,75.46
19700520,73.52
19700521,72.16
19700522,72.25
19700525,70.25
19700526,69.29
19700527,72.77
19700528,74.61
19700529,76.55
19700601,77.84
19700602,77.84
19700603,78.52
19700604,77.36
19700605,76.17
19700608,76.29
19700609,76.25
19700610,75.48
19700611,74.45
19700612,74.21
19700615,74.38
19700616,76.15
19700617,76.00
19700618,76.51
19700619,77.05
19700622,76.64
19700623,74.76
19700624,73.97
19700625,74.02
19700626,73.47
19700629,72.89
19700630,72.72
19700701,73.04
19700702,72.92
19700706,71.78
19700707,71.23
19700708,73.00
19700709,74.06
19700710,74.57
19700713,74.48
19700714,74.42
19700715,75.23
19700716,76.34
19700717,77.69
19700720,77.72
19700721,76.98
19700722,77.03
19700723,78.00
19700724,77.82
19700727,77.65
19700728,77.77
19700729,78.04
19700730,78.07
19700731,78.05
19700803,77.02
19700804,77.19
19700805,77.18
19700806,77.08
19700807,77.28
19700810,76.20
19700811,75.82
19700812,75.42
19700813,74.76
19700814,75.18
19700817,75.33
19700818,76.20
19700819,76.96
19700820,77.64
19700821,79.24
19700824,80.99
19700825,81.12
19700826,81.21
19700827,81.08
19700828,81.86
19700831,81.52
19700901,80.95
19700902,80.96
19700903,82.09
19700904,82.83
19700908,83.04
19700909,82.79
19700910,82.30
19700911,82.52
19700914,82.07
19700915,81.36
19700916,81.79
19700917,82.29
19700918,82.62
19700921,81.91
19700922,81.66
19700923,82.83
19700924,83.91
19700925,83.97
19700928,83.86
19700929,84.30
19700930,84.21
19701001,84.32
19701002,85.16
19701005,86.47
19701006,86.85
19701007,86.89
19701008,85.95
19701009,85.08
19701012,84.17
19701013,84.06
19701014,84.19
19701015,84.65
19701016,84.28
19701019,83.15
19701020,83.64
19701021,83.66
19701022,83.38
19701023,83.77
19701026,83.31
19701027,83.12
19701028,83.43
19701029,83.36
19701030,83.25
19701102,83.51
19701103,84.22
19701104,84.39
19701105,84.10
19701106,84.22
19701109,84.67
19701110,84.79
19701111,85.03
19701112,84.15
19701113,83.37
19701116,83.24
19701117,83.34
19701118,82.79
19701119,82.91
19701120,83.72
19701123,84.24
19701124,84.78
19701125,85.09
19701127,85.93
19701130,87.20
19701201,87.47
19701202,88.48
19701203,88.90
19701204,89.46
19701207,89.94
19701208,89.47
19701209,89.54
19701210,89.92
19701211,90.26
19701214,89.80
19701215,89.66
19701216,89.72
19701217,90.04
19701218,90.22
19701221,89.94
19701222,90.04
19701223,90.10
19701224,90.61
19701228,91.09
19701229,92.08
19701230,92.27
19701231,92.15
19710104,91.15
19710105,91.80
19710106,92.35
19710107,92.38
19710108,92.19
19710111,91.98
19710112,92.72
19710113,92.56
19710114,92.80
19710115,93.03
19710118,93.41
19710119,93.76
19710120,93.78
19710121,94.19
19710122,94.88
19710125,95.28
19710126,95.59
19710127,94.89
19710128,95.21
19710129,95.88
19710201,96.42
19710202,96.43
19710203,96.63
19710204,96.62
19710205,96.93
19710208,97.45
19710209,97.51
19710210,97.39
19710211,97.91
19710212,98.43
19710216,98.66
19710217,98.20
19710218,97.56
19710219,96.74
19710222,95.72
19710223,96.09
19710224,96.73
19710225,96.92
19710226,96.75
19710301,97.00
19710302,96.98
19710303,96.95
19710304,97.92
19710305,98.96
19710308,99.38
19710309,99.46
19710310,99.30
19710311,99.39
19710312,99.57
19710315,100.71
19710316,101.21
19710317,101.12
19710318,101.19
19710319,101.01
19710322,100.62
19710323,100.28
19710324,99.62
19710325,99.61
19710326,99.95
19710329,100.03
19710330,100.26
19710331,100.31
19710401,100.39
19710402,100.56
19710405,100.79
19710406,101.51
19710407,101.98
19710408,102.10
19710412,102.88
19710413,102.98
19710414,103.37
19710415,103.52
19710416,103.49
19710419,104.01
19710420,103.61
19710421,103.36
19710422,103.56
19710423,104.05
19710426,103.94
19710427,104.39
19710428,104.77
19710429,104.63
19710430,103.95
19710503,103.29
19710504,103.79
19710505,103.78
19710506,103.23
19710507,102.87
19710510,102.36
19710511,102.62
19710512,102.90
19710513,102.69
19710514,102.21
19710517,100.69
19710518,100.83
19710519,101.07
19710520,101.31
19710521,100.99
19710524,100.13
19710525,99.47
19710526,99.59
19710527,99.40
19710528,99.63
19710601,100.20
19710602,100.96
19710603,101.01
19710604,101.30
19710607,101.14
19710608,100.32
19710609,100.29
19710610,100.64
19710611,101.07
19710614,100.22
19710615,100.32
19710616,100.52
19710617,100.50
19710618,98.97
19710621,97.87
19710622,97.59
19710623,98.41
19710624,98.17
19710625,97.99
19710628,97.74
19710629,98.82
19710630,99.70
19710701,99.78
19710702,99.78
19710706,99.76
19710707,100.04
19710708,100.34
19710709,100.69
19710712,100.82
19710713,99.50
19710714,99.22
19710715,99.28
19710716,99.11
19710719,98.93
19710720,99.32
19710721,99.28
19710722,99.11
19710723,98.94
19710726,98.67
19710727,97.78
19710728,97.07
19710729,96.02
19710730,95.58
19710802,95.96
19710803,94.51
19710804,93.89
19710805,94.09
19710806,94.25
19710809,93.53
19710810,93.54
19710811,94.66
19710812,96.00
19710813,95.69
19710816,98.76
19710817,99.99
19710818,98.60
19710819,98.16
19710820,98.33
19710823,99.34
19710824,100.40
19710825,100.41
19710826,100.24
19710827,100.48
19710830,99.52
19710831,99.03
19710901,99.07
19710902,99.29
19710903,100.69
19710907,101.15
19710908,101.34
19710909,100.80
19710910,100.42
19710913,100.07
19710914,99.34
19710915,99.77
19710916,99.66
19710917,99.96
19710920,99.68
19710921,99.34
19710922,98.47
19710923,98.38
19710924,98.15
19710927,97.62
19710928,97.88
19710929,97.90
19710930,98.34
19711001,98.93
19711004,99.21
19711005,99.11
19711006,99.82
19711007,100.02
19711008,99.36
19711011,99.16
19711012,99.57
19711013,99.03
19711014,98.13
19711015,97.79
19711018,97.35
19711019,97.00
19711020,95.65
19711021,95.60
19711022,95.51
19711025,95.10
19711026,94.74
19711027,93.79
19711028,93.96
19711029,94.23
19711101,92.80
19711102,93.18
19711103,94.91
19711104,94.79
19711105,94.46
19711108,94.39
19711109,94.46
19711110,93.41
19711111,92.12
19711112,92.12
19711115,91.81
19711116,92.71
19711117,92.85
19711118,92.13
19711119,91.61
19711122,90.79
19711123,90.16
19711124,90.33
19711126,91.94
19711129,93.41
19711130,93.99
19711201,95.54
19711202,95.84
19711203,97.06
19711206,96.51
19711207,96.87
19711208,96.92
19711209,96.96
19711210,97.69
19711213,97.97
19711214,97.67
19711215,98.54
19711216,99.74
19711217,100.26
19711220,101.55
19711221,101.80
19711222,101.18
19711223,100.74
19711227,100.95
19711228,101.95
19711229,102.21
19711230,101.78
19711231,102.09
19720103,101.67
19720104,102.09
19720105,103.07
19720106,103.51
19720107,103.47
19720110,103.32
19720111,103.65
19720112,103.59
19720113,102.99
19720114,103.39
19720117,103.70
19720118,104.05
19720119,103.88
19720120,103.88
19720121,103.65
19720124,102.57
19720125,102.78
19720126,102.50
19720127,103.50
19720128,104.16
19720131,103.94
19720201,104.01
19720202,104.68
19720203,104.64
19720204,104.86
19720207,104.54
19720208,104.74
19720209,105.55
19720210,105.59
19720211,105.08
19720214,104.59
19720215,105.03
19720216,105.62
19720217,105.59
19720218,105.28
19720222,105.29
19720223,105.38
19720224,105.45
19720225,106.18
19720228,106.19
19720229,106.57
19720301,107.35
19720302,107.32
19720303,107.94
19720306,108.77
19720307,108.87
19720308,108.96
19720309,108.94
19720310,108.37
19720313,107.33
19720314,107.61
19720315,107.75
19720316,107.50
19720317,107.92
19720320,107.59
19720321,106.69
19720322,106.84
19720323,107.75
19720324,107.52
19720327,107.30
19720328,107.17
19720329,106.49
19720330,107.20
19720403,107.48
19720404,108.12
19720405,109.00
19720406,109.42
19720407,109.62
19720410,109.45
19720411,109.76
19720412,110.18
19720413,109.91
19720414,109.84
19720417,109.51
19720418,109.77
19720419,109.20
19720420,109.04
19720421,108.89
19720424,108.19
19720425,107.12
19720426,106.89
19720427,107.05
19720428,107.67
19720501,106.69
19720502,106.08
19720503,105.99
19720504,106.25
19720505,106.63
19720508,106.14
19720509,104.74
19720510,105.42
19720511,105.77
19720512,106.38
19720515,106.86
19720516,106.66
19720517,106.89
19720518,107.94
19720519,108.98
19720522,109.69
19720523,109.78
19720524,110.31
19720525,110.46
19720526,110.66
19720530,110.35
19720531,109.53
19720601,109.69
19720602,109.73
19720605,108.82
19720606,108.21
19720607,107.65
19720608,107.28
19720609,106.86
19720612,107.01
19720613,107.55
19720614,108.39
19720615,108.44
19720616,108.36
19720619,108.11
19720620,108.56
19720621,108.79
19720622,108.68
19720623,108.27
19720626,107.48
19720627,107.37
19720628,107.02
19720629,106.82
19720630,107.14
19720703,107.49
19720705,108.10
19720706,109.04
19720707,108.69
19720710,108.11
19720711,107.32
19720712,106.89
19720713,106.28
19720714,106.80
19720717,105.88
19720718,105.83
19720719,106.14
19720720,105.81
19720721,106.66
19720724,107.92
19720725,107.60
19720726,107.53
19720727,107.28
19720728,107.38
19720731,107.39
19720801,108.40
19720802,109.29
19720803,110.14
19720804,110.43
19720807,110.61
19720808,110.69
19720809,110.86
19720810,111.05
19720811,111.95
19720814,112.55
19720815,112.06
19720816,111.66
19720817,111.34
19720818,111.76
19720821,111.72
19720822,112.41
19720823,112.26
19720824,111.02
19720825,110.67
19720828,110.23
19720829,110.41
19720830,110.57
19720831,111.09
19720901,111.51
19720905,111.23
19720906,110.55
19720907,110.29
19720908,110.15
19720911,109.51
19720912,108.47
19720913,108.90
19720914,108.93
19720915,108.81
19720918,108.61
19720919,108.55
19720920,108.60
19720921,108.43
19720922,108.52
19720925,108.05
19720926,108.17
19720927,109.66
19720928,110.35
19720929,110.55
19721002,110.16
19721003,110.30
19721004,110.09
19721005,108.89
19721006,109.62
19721009,109.90
19721010,109.99
19721011,109.50
19721012,108.60
19721013,107.92
19721016,106.77
19721017,107.50
19721018,108.19
19721019,108.05
19721020,109.24
19721023,110.35
19721024,110.81
19721025,110.72
19721026,110.99
19721027,110.62
19721030,110.59
19721031,111.58
19721101,112.67
19721102,113.23
19721103,114.22
19721106,113.98
19721108,113.35
19721109,113.50
19721110,113.73
19721113,113.90
19721114,114.95
19721115,114.50
19721116,115.13
19721117,115.49
19721120,115.53
19721121,116.21
19721122,116.90
19721124,117.27
19721127,116.72
19721128,116.47
19721129,116.52
19721130,116.67
19721201,117.38
19721204,117.77
19721205,117.58
19721206,118.01
19721207,118.60
19721208,118.86
19721211,119.12
19721212,118.66
19721213,118.56
19721214,118.24
19721215,118.26
19721218,116.90
19721219,116.34
19721220,115.95
19721221,115.11
19721222,115.83
19721226,116.30
19721227,116.93
19721229,118.05
19730102,119.10
19730103,119.57
19730104,119.40
19730105,119.87
19730108,119.85
19730109,119.73
19730110,119.43
19730111,120.24
19730112,119.30
19730115,118.44
19730116,118.14
19730117,118.68
19730118,118.85
19730119,118.78
19730122,118.21
19730123,118.22
19730124,116.73
19730126,116.45
19730129,116.01
19730130,115.83
19730131,116.03
19730201,114.76
19730202,114.35
19730205,114.23
19730206,114.45
19730207,113.66
19730208,113.16
19730209,114.68
19730212,116.06
19730213,116.78
19730214,115.10
19730215,114.45
19730216,114.98
19730220,115.40
19730221,114.69
19730222,114.44
19730223,113.16
19730226,112.19
19730227,110.90
19730228,111.68
19730301,111.05
19730302,112.28
19730305,112.68
19730306,114.10
19730307,114.45
19730308,114.23
19730309,113.79
19730312,113.86
19730313,114.48
19730314,114.98
19730315,114.12
19730316,113.54
19730319,112.17
19730320,111.95
19730321,110.49
19730322,108.84
19730323,108.88
19730326,109.84
19730327,111.56
19730328,111.62
19730329,112.71
19730330,111.52
19730402,110.18
19730403,109.24
19730404,108.77
19730405,108.52
19730406,109.28
19730409,110.86
19730410,112.21
19730411,112.68
19730412,112.58
19730413,112.08
19730416,111.44
19730417,110.94
19730418,111.54
19730419,112.17
19730423,111.57
19730424,109.99
19730425,108.34
19730426,108.89
19730427,107.23
19730430,106.97
19730501,107.10
19730502,108.43
19730503,110.22
19730504,111.00
19730507,110.53
19730508,111.25
19730509,110.44
19730510,109.54
19730511,108.17
19730514,105.90
19730515,106.57
19730516,106.43
19730517,105.56
19730518,103.86
19730521,102.73
19730522,103.58
19730523,104.07
19730524,107.14
19730525,107.94
19730529,107.51
19730530,105.91
19730531,104.95
19730601,103.93
19730604,102.97
19730605,104.62
19730606,104.31
19730607,105.84
19730608,107.03
19730611,106.70
19730612,108.29
19730613,107.60
19730614,106.40
19730615,105.10
19730618,103.60
19730619,103.99
19730620,104.44
19730621,103.21
19730622,103.70
19730625,102.25
19730626,103.30
19730627,103.62
19730628,104.69
19730629,104.26
19730702,102.90
19730703,101.87
19730705,101.78
19730706,101.28
19730709,102.14
19730710,103.52
19730711,105.80
19730712,105.50
19730713,104.09
19730716,105.67
19730717,105.72
19730718,106.35
19730719,106.55
19730720,107.14
19730723,107.52
19730724,108.14
19730725,109.64
19730726,109.85
19730727,109.59
19730730,109.25
19730731,108.22
19730801,106.83
19730802,106.67
19730803,106.49
19730806,106.73
19730807,106.55
19730808,105.55
19730809,105.61
19730810,104.77
19730813,103.71
19730814,102.71
19730815,103.01
19730816,102.29
19730817,102.31
19730820,101.61
19730821,100.89
19730822,100.53
19730823,101.91
19730824,101.62
19730827,102.42
19730828,103.02
19730829,104.03
19730830,103.88
19730831,104.25
19730904,104.51
19730905,104.64
19730906,105.15
19730907,104.76
19730910,103.85
19730911,103.22
19730912,103.06
19730913,103.36
19730914,104.44
19730917,104.15
19730918,103.77
19730919,105.88
19730920,106.76
19730921,107.20
19730924,107.36
19730925,108.05
19730926,108.83
19730927,109.08
19730928,108.43
19731001,108.21
19731002,108.79
19731003,108.78
19731004,108.41
19731005,109.85
19731008,110.23
19731009,110.13
19731010,109.22
19731011,111.09
19731012,111.44
19731015,110.05
19731016,110.19
19731017,109.97
19731018,110.01
19731019,110.22
19731022,109.16
19731023,109.75
19731024,110.27
19731025,110.50
19731026,111.38
19731029,111.15
19731030,109.33
19731031,108.29
19731101,107.69
19731102,107.07
19731105,105.52
19731106,104.96
19731107,105.80
19731108,107.02
19731109,105.30
19731112,104.44
19731113,104.36
19731114,102.45
19731115,102.43
19731116,103.88
19731119,100.71
19731120,98.66
19731121,99.76
19731123,99.44
19731126,96.58
19731127,95.70
19731128,97.65
19731129,97.31
19731130,95.96
19731203,93.90
19731204,93.59
19731205,92.16
19731206,94.42
19731207,96.51
19731210,97.95
19731211,96.04
19731212,93.57
19731213,92.38
19731214,93.29
19731217,92.75
19731218,94.74
19731219,94.82
19731220,94.55
19731221,93.54
19731224,92.90
19731226,95.74
19731227,97.74
19731228,97.54
19731231,97.55
19740102,97.68
19740103,99.80
19740104,98.90
19740107,98.07
19740108,96.12
19740109,93.42
19740110,92.39
19740111,93.66
19740114,93.42
19740115,94.23
19740116,95.67
19740117,97.30
19740118,95.56
19740121,95.40
19740122,96.55
19740123,97.07
19740124,96.82
19740125,96.63
19740128,96.09
19740129,96.01
19740130,97.06
19740131,96.57
19740201,95.32
19740204,93.29
19740205,93.00
19740206,93.26
19740207,93.30
19740208,92.33
19740211,90.66
19740212,90.94
19740213,90.98
19740214,90.95
19740215,92.27
19740219,92.12
19740220,93.44
19740221,94.71
19740222,95.39
19740225,95.03
19740226,96.00
19740227,96.40
19740228,96.22
19740301,95.53
19740304,95.53
19740305,97.32
19740306,97.98
19740307,96.94
19740308,97.78
19740311,98.88
19740312,99.15
19740313,99.74
19740314,99.65
19740315,99.28
19740318,98.05
19740319,97.23
19740320,97.57
19740321,97.34
19740322,97.27
19740325,97.64
19740326,97.95
19740327,96.59
19740328,94.82
19740329,93.98
19740401,93.25
19740402,93.35
19740403,94.33
19740404,94.33
19740405,93.01
19740408,92.03
19740409,92.61
19740410,92.40
19740411,92.12
19740415,92.05
19740416,93.66
19740417,94.36
19740418,94.78
19740419,93.75
19740422,93.38
19740423,91.81
19740424,90.30
19740425,89.57
